"","id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier"
"492","12157","Duke","Johnson","HOU","RB",26,4,"RB","weighted",12.16,25,0.42,Inf,12.16,12.16,25
"493","12164","Mike","Davis","CHI","RB",26,4,"RB","average",2.83,65,0.195,NA,2.83,2.83,NA
"494","12164","Mike","Davis","CHI","RB",26,4,"RB","robust",2.83,65,0.195,0,2.83,2.83,NA
"495","12164","Mike","Davis","CHI","RB",26,4,"RB","weighted",2.83,65,0.195,NA,2.83,2.83,NA
"496","12171","David","Johnson","ARI","RB",28,4,"RB","average",18.85,4,0.435000000000002,NA,18.85,18.85,4
"497","12171","David","Johnson","ARI","RB",28,4,"RB","robust",18.85,4,0.435000000000002,0,18.85,18.85,4
"498","12171","David","Johnson","ARI","RB",28,4,"RB","weighted",18.85,4,0.435000000000002,NA,18.85,18.85,4
"499","12175","Amari","Cooper","DAL","WR",25,4,"WR","average",18.2,6,0.835000000000001,NA,18.2,18.2,6
"500","12175","Amari","Cooper","DAL","WR",25,4,"WR","robust",18.2,6,0.835000000000001,0,18.2,18.2,6
"501","12175","Amari","Cooper","DAL","WR",25,4,"WR","weighted",18.2,6,0.835000000000001,NA,18.2,18.2,6
"502","12176","DeVante","Parker","MIA","WR",26,4,"WR","average",9.54,51,0.0899999999999999,NA,9.54,9.54,51
"503","12176","DeVante","Parker","MIA","WR",26,4,"WR","robust",9.54,51,0.0899999999999999,0,9.54,9.54,51
"504","12176","DeVante","Parker","MIA","WR",26,4,"WR","weighted",9.54,51,0.0899999999999999,NA,9.54,9.54,51
"505","12181","Nelson","Agholor","PHI","WR",26,4,"WR","average",11.96,37,0.209999999999999,NA,11.96,11.96,37
"506","12181","Nelson","Agholor","PHI","WR",26,4,"WR","robust",11.96,37,0.209999999999999,0,11.96,11.96,37
"507","12181","Nelson","Agholor","PHI","WR",26,4,"WR","weighted",11.96,37,0.209999999999999,NA,11.96,11.96,37
"508","12182","Devin","Smith","DAL","WR",27,4,"WR","average",7.19,72,0.185,NA,7.19,7.19,NA
"509","12182","Devin","Smith","DAL","WR",27,4,"WR","robust",7.19,72,0.185,0,7.19,7.19,NA
"510","12182","Devin","Smith","DAL","WR",27,4,"WR","weighted",7.19,73,0.185,NA,7.19,7.19,NA
"511","12185","Justin","Hardy","ATL","WR",28,4,"WR","average",1.98,112,0.0149999999999999,NA,1.98,1.98,NA
"512","12185","Justin","Hardy","ATL","WR",28,4,"WR","robust",1.98,112,0.0149999999999999,0,1.98,1.98,NA
"513","12185","Justin","Hardy","ATL","WR",28,4,"WR","weighted",1.98,114,0.0149999999999999,NA,1.98,1.98,NA
"514","12186","Stefon","Diggs","MIN","WR",26,4,"WR","average",14.6,21,0.489999999999998,NA,14.6,14.6,21
"515","12186","Stefon","Diggs","MIN","WR",26,4,"WR","robust",14.6,21,0.489999999999998,0,14.6,14.6,21
"516","12186","Stefon","Diggs","MIN","WR",26,4,"WR","weighted",14.6,21,0.489999999999998,NA,14.6,14.6,21
"517","12187","Tyler","Lockett","SEA","WR",27,4,"WR","average",14.03,23,0.135000000000002,NA,14.03,14.03,23
"518","12187","Tyler","Lockett","SEA","WR",27,4,"WR","robust",14.03,23,0.135000000000002,0,14.03,14.03,23
"519","12187","Tyler","Lockett","SEA","WR",27,4,"WR","weighted",14.03,23,0.135000000000002,NA,14.03,14.03,23
"520","12188","Phillip","Dorsett","NEP","WR",26,4,"WR","average",9.45,52,0.0700000000000003,NA,9.45,9.45,NA
"521","12188","Phillip","Dorsett","NEP","WR",26,4,"WR","robust",9.45,52,0.0700000000000003,0,9.45,9.45,NA
"522","12188","Phillip","Dorsett","NEP","WR",26,4,"WR","weighted",9.45,53,0.5,NA,9.45,9.45,NA
"523","12197","Breshad","Perriman","TBB","WR",26,4,"WR","average",5.01,84,0.13,NA,5.01,5.01,NA
"524","12197","Breshad","Perriman","TBB","WR",26,4,"WR","robust",5.01,84,0.13,0,5.01,5.01,NA
"525","12197","Breshad","Perriman","TBB","WR",26,4,"WR","weighted",5.01,85,0.13,NA,5.01,5.01,NA
"526","12205","Devin","Funchess","IND","WR",25,4,"WR","average",0,143,0,NA,0,0,NA
"527","12205","Devin","Funchess","IND","WR",25,4,"WR","robust",0,143,0,0,0,0,NA
"528","12205","Devin","Funchess","IND","WR",25,4,"WR","weighted",0,146,0,NA,0,0,NA
"529","12206","Maxx","Williams","ARI","TE",25,4,"TE","average",3.21,45,0.415,NA,3.21,3.21,45
"530","12206","Maxx","Williams","ARI","TE",25,4,"TE","robust",3.21,45,0.415,0,3.21,3.21,45
"531","12206","Maxx","Williams","ARI","TE",25,4,"TE","weighted",3.21,45,0.415,NA,3.21,3.21,45
"532","12207","Nick","O'Leary","MIA","TE",27,4,"TE","average",0.92,67,0.115,NA,0.92,0.92,67
"533","12207","Nick","O'Leary","MIA","TE",27,4,"TE","robust",0.92,67,0.115,0,0.92,0.92,67
"534","12207","Nick","O'Leary","MIA","TE",27,4,"TE","weighted",0.92,67,0.115,NA,0.92,0.92,67
"535","12208","Jeff","Heuerman","DEN","TE",27,4,"TE","average",3.53,41,0.0900000000000003,NA,3.53,3.53,41
"536","12208","Jeff","Heuerman","DEN","TE",27,4,"TE","robust",3.53,41,0.0900000000000003,0,3.53,3.53,41
"537","12208","Jeff","Heuerman","DEN","TE",27,4,"TE","weighted",3.53,41,0.0900000000000003,NA,3.53,3.53,41
"538","12211","Jesse","James","DET","TE",25,4,"TE","average",4.21,35,0.195,NA,4.21,4.21,35
"539","12211","Jesse","James","DET","TE",25,4,"TE","robust",4.21,35,0.195,0,4.21,4.21,35
"540","12211","Jesse","James","DET","TE",25,4,"TE","weighted",4.21,35,0.195,NA,4.21,4.21,35
"541","12212","Tyler","Kroft","BUF","TE",27,4,"TE","average",2.8,46,0.0300000000000002,NA,2.8,2.8,46
"542","12212","Tyler","Kroft","BUF","TE",27,4,"TE","robust",2.8,46,0.0300000000000002,0,2.8,2.8,46
"543","12212","Tyler","Kroft","BUF","TE",27,4,"TE","weighted",2.8,46,0.0300000000000002,NA,2.8,2.8,46
"544","12213","Blake","Bell","KCC","TE",28,4,"TE","average",2.27,53,0.21,NA,2.27,2.27,53
"545","12213","Blake","Bell","KCC","TE",28,4,"TE","robust",2.27,53,0.21,0,2.27,2.27,53
"546","12213","Blake","Bell","KCC","TE",28,4,"TE","weighted",2.27,53,0.21,NA,2.27,2.27,53
"547","12257","Chris","Conley","JAC","WR",27,4,"WR","average",6.66,76,0.345,NA,6.66,6.66,NA
"548","12257","Chris","Conley","JAC","WR",27,4,"WR","robust",6.66,76,0.345,0,6.66,6.66,NA
"549","12257","Chris","Conley","JAC","WR",27,4,"WR","weighted",6.66,77,0.345,NA,6.66,6.66,NA
"550","12263","Darren","Waller","OAK","TE",27,4,"TE","average",10.59,5,0.83,NA,10.59,10.59,5
"551","12263","Darren","Waller","OAK","TE",27,4,"TE","robust",10.59,5,0.83,0,10.59,10.59,5
"552","12263","Darren","Waller","OAK","TE",27,4,"TE","weighted",10.59,5,0.83,Inf,10.59,10.59,5
"553","12309","MyCole","Pruitt","TEN","TE",27,4,"TE","average",0.14,76,0.07,NA,0.14,0.14,NA
"554","12309","MyCole","Pruitt","TEN","TE",27,4,"TE","robust",0.14,76,0.07,0,0.14,0.14,NA
"555","12309","MyCole","Pruitt","TEN","TE",27,4,"TE","weighted",0.14,76,0.07,NA,0.14,0.14,NA
"556","12317","C.J.","Uzomah","CIN","TE",26,4,"TE","average",6.52,19,0.0300000000000002,NA,6.52,6.52,19
"557","12317","C.J.","Uzomah","CIN","TE",26,4,"TE","robust",6.52,19,0.0300000000000002,0,6.52,6.52,19
"558","12317","C.J.","Uzomah","CIN","TE",26,4,"TE","weighted",6.52,19,0.0300000000000002,Inf,6.52,6.52,19
"559","12319","J.J.","Nelson","OAK","WR",27,4,"WR","average",4.75,88,0.215,NA,4.75,4.75,NA
"560","12319","J.J.","Nelson","OAK","WR",27,4,"WR","robust",4.75,88,0.215,0,4.75,4.75,NA
"561","12319","J.J.","Nelson","OAK","WR",27,4,"WR","weighted",4.75,89,0.215,NA,4.75,4.75,NA
"562","12328","Nick","Boyle","BAL","TE",26,4,"TE","average",4.17,36,0.38,NA,4.17,4.17,36
"563","12328","Nick","Boyle","BAL","TE",26,4,"TE","robust",4.17,36,0.38,0,4.17,4.17,36
"564","12328","Nick","Boyle","BAL","TE",26,4,"TE","weighted",4.17,36,0.379999999999999,NA,4.17,4.17,36
"565","12330","James","O'Shaughnessy","JAC","TE",27,4,"TE","average",4.91,29,0.18,NA,4.91,4.91,29
"566","12330","James","O'Shaughnessy","JAC","TE",27,4,"TE","robust",4.91,29,0.18,0,4.91,4.91,29
"567","12330","James","O'Shaughnessy","JAC","TE",27,4,"TE","weighted",4.91,29,0.18,NA,4.91,4.91,29
"568","12338","Geremy","Davis","LAC","WR",27,4,"WR","average",2.18,109,0.105,NA,2.18,2.18,NA
"569","12338","Geremy","Davis","LAC","WR",27,4,"WR","robust",2.18,109,0.105,0,2.18,2.18,NA
"570","12338","Geremy","Davis","LAC","WR",27,4,"WR","weighted",2.18,111,0.105,NA,2.18,2.18,NA
"571","12378","Geoff","Swaim","JAC","TE",26,4,"TE","average",4.69,31,0.204999999999999,NA,4.69,4.69,31
"572","12378","Geoff","Swaim","JAC","TE",26,4,"TE","robust",4.69,31,0.204999999999999,0,4.69,4.69,31
"573","12378","Geoff","Swaim","JAC","TE",26,4,"TE","weighted",4.69,31,0.204999999999999,NA,4.69,4.69,31
"574","12386","Malcolm","Brown","LAR","RB",26,4,"RB","average",7.64,39,0.325,NA,7.64,7.64,NA
"575","12386","Malcolm","Brown","LAR","RB",26,4,"RB","robust",7.64,39,0.325,0,7.64,7.64,NA
"576","12386","Malcolm","Brown","LAR","RB",26,4,"RB","weighted",7.64,39,0.325,NA,7.64,7.64,NA
"577","12391","Tyrell","Williams","OAK","WR",27,4,"WR","average",11.92,38,0.4,NA,11.92,11.92,38
"578","12391","Tyrell","Williams","OAK","WR",27,4,"WR","robust",11.92,38,0.4,0,11.92,11.92,38
"579","12391","Tyrell","Williams","OAK","WR",27,4,"WR","weighted",11.92,38,0.4,Inf,11.92,11.92,38
"580","12394","DeAndre","Carter","HOU","WR",26,4,"WR","average",2.29,108,0.14,NA,2.29,2.29,NA
"581","12394","DeAndre","Carter","HOU","WR",26,4,"WR","robust",2.29,108,0.14,0,2.29,2.29,NA
"582","12394","DeAndre","Carter","HOU","WR",26,4,"WR","weighted",2.29,110,0.14,NA,2.29,2.29,NA
"583","12443","Jake","Kumerow","GBP","WR",27,2,"WR","average",1.95,113,0.02,NA,1.95,1.95,NA
"584","12443","Jake","Kumerow","GBP","WR",27,2,"WR","robust",1.95,113,0.02,0,1.95,1.95,NA
"585","12443","Jake","Kumerow","GBP","WR",27,2,"WR","weighted",1.95,115,0.02,NA,1.95,1.95,NA
"586","12464","Damiere","Byrd","ARI","WR",26,4,"WR","average",0,143,0,NA,0,0,NA
"587","12464","Damiere","Byrd","ARI","WR",26,4,"WR","robust",0,143,0,0,0,0,NA
"588","12464","Damiere","Byrd","ARI","WR",26,4,"WR","weighted",0,146,0,NA,0,0,NA
"589","12465","Cameron","Meredith","NEP","WR",27,4,"WR","average",0,143,0,NA,0,0,NA
"590","12465","Cameron","Meredith","NEP","WR",27,4,"WR","robust",0,143,0,0,0,0,NA
"591","12465","Cameron","Meredith","NEP","WR",27,4,"WR","weighted",0,146,0,NA,0,0,NA
"592","12471","Seth","Roberts","BAL","WR",28,5,"WR","average",1.66,118,0.155,NA,1.66,1.66,NA
"593","12471","Seth","Roberts","BAL","WR",28,5,"WR","robust",1.66,118,0.155,0,1.66,1.66,NA
"594","12471","Seth","Roberts","BAL","WR",28,5,"WR","weighted",1.66,121,0.155,Inf,1.66,1.66,NA
"595","12505","Adam","Humphries","TEN","WR",26,4,"WR","average",6.07,79,0.119999999999999,NA,6.07,6.07,NA
"596","12505","Adam","Humphries","TEN","WR",26,4,"WR","robust",6.07,79,0.119999999999999,0,6.07,6.07,NA
"597","12505","Adam","Humphries","TEN","WR",26,4,"WR","weighted",6.07,80,0.119999999999999,NA,6.07,6.07,NA
"598","12586","Darius","Jennings","TEN","WR",27,4,"WR","average",1.15,130,0.0749999999999997,NA,1.15,1.15,NA
"599","12586","Darius","Jennings","TEN","WR",27,4,"WR","robust",1.15,130,0.0749999999999997,0,1.15,1.15,NA
"600","12586","Darius","Jennings","TEN","WR",27,4,"WR","weighted",1.15,133,0.0749999999999997,NA,1.15,1.15,NA
"601","12596","Matt","LaCosse","NEP","TE",27,4,"TE","average",5.58,25,0.154999999999999,NA,5.58,5.58,25
"602","12596","Matt","LaCosse","NEP","TE",27,4,"TE","robust",5.58,25,0.154999999999999,0,5.58,5.58,25
"603","12596","Matt","LaCosse","NEP","TE",27,4,"TE","weighted",5.58,25,0.154999999999999,NA,5.58,5.58,25
"604","12610","Carson","Wentz","PHI","QB",27,3,"QB","average",20.33,16,0.415000000000003,NA,20.33,20.33,NA
"605","12610","Carson","Wentz","PHI","QB",27,3,"QB","robust",20.33,16,0.415000000000003,0,20.33,20.33,NA
"606","12610","Carson","Wentz","PHI","QB",27,3,"QB","weighted",20.33,16,0.415000000000003,NA,20.33,20.33,NA
"607","12611","Jared","Goff","LAR","QB",25,3,"QB","average",22.29,9,0.859999999999999,NA,22.29,22.29,9
"608","12611","Jared","Goff","LAR","QB",25,3,"QB","robust",22.29,9,0.859999999999999,0,22.29,22.29,9
"609","12611","Jared","Goff","LAR","QB",25,3,"QB","weighted",22.29,9,0.859999999999999,NA,22.29,22.29,9
"610","12616","Jacoby","Brissett","IND","QB",27,3,"QB","average",18.04,20,0.195000000000004,NA,18.04,18.04,NA
"611","12616","Jacoby","Brissett","IND","QB",27,3,"QB","robust",18.04,20,0.195000000000004,0,18.04,18.04,NA
"612","12616","Jacoby","Brissett","IND","QB",27,3,"QB","weighted",18.04,20,0.195,NA,18.04,18.04,NA
"613","12620","Dak","Prescott","DAL","QB",26,3,"QB","average",22.68,7,0.379999999999999,NA,22.68,22.68,7
"614","12620","Dak","Prescott","DAL","QB",26,3,"QB","robust",22.68,7,0.379999999999999,0,22.68,22.68,7
"615","12620","Dak","Prescott","DAL","QB",26,3,"QB","weighted",22.68,7,0.380000000000003,NA,22.68,22.68,7
"616","12621","Brandon","Allen","DEN","QB",27,3,"QB","average",0,31,0,NA,0,0,NA
"617","12621","Brandon","Allen","DEN","QB",27,3,"QB","robust",0,31,0,0,0,0,NA
"618","12621","Brandon","Allen","DEN","QB",27,3,"QB","weighted",0,31,0,NA,0,0,NA
"619","12623","Jeff","Driskel","DET","QB",26,3,"QB","average",0,31,0,NA,0,0,NA
"620","12623","Jeff","Driskel","DET","QB",26,3,"QB","robust",0,31,0,0,0,0,NA
"621","12623","Jeff","Driskel","DET","QB",26,3,"QB","weighted",0,31,0,NA,0,0,NA
"622","12625","Ezekiel","Elliott","DAL","RB",24,3,"RB","average",22.52,1,2.03,NA,22.52,22.52,1
"623","12625","Ezekiel","Elliott","DAL","RB",24,3,"RB","robust",22.52,1,2.03,0,22.52,22.52,1
"624","12625","Ezekiel","Elliott","DAL","RB",24,3,"RB","weighted",22.52,1,2.03,Inf,22.52,22.52,1
"625","12626","Derrick","Henry","TEN","RB",25,3,"RB","average",14.56,17,0.94,NA,14.56,14.56,17
"626","12626","Derrick","Henry","TEN","RB",25,3,"RB","robust",14.56,17,0.94,0,14.56,14.56,17
"627","12626","Derrick","Henry","TEN","RB",25,3,"RB","weighted",14.56,17,0.94,NA,14.56,14.56,17
"628","12627","C.J.","Prosise","SEA","RB",25,3,"RB","average",3.05,64,0.23,NA,3.05,3.05,NA
"629","12627","C.J.","Prosise","SEA","RB",25,3,"RB","robust",3.05,64,0.23,0,3.05,3.05,NA
"630","12627","C.J.","Prosise","SEA","RB",25,3,"RB","weighted",3.05,64,0.23,NA,3.05,3.05,NA
"631","12629","Devontae","Booker","DEN","RB",27,3,"RB","average",0.2,90,0.035,NA,0.2,0.2,NA
"632","12629","Devontae","Booker","DEN","RB",27,3,"RB","robust",0.2,90,0.035,0,0.2,0.2,NA
"633","12629","Devontae","Booker","DEN","RB",27,3,"RB","weighted",0.2,90,0.035,Inf,0.2,0.2,NA
"634","12630","Kenyan","Drake","MIA","RB",25,3,"RB","average",9.38,34,0.83,NA,9.38,9.38,NA
"635","12630","Kenyan","Drake","MIA","RB",25,3,"RB","robust",9.38,34,0.83,0,9.38,9.38,NA
"636","12630","Kenyan","Drake","MIA","RB",25,3,"RB","weighted",9.38,34,0.83,NA,9.38,9.38,NA
"637","12631","Paul","Perkins","DET","RB",25,3,"RB","average",0.08,94,0.015,NA,0.08,0.08,NA
"638","12631","Paul","Perkins","DET","RB",25,3,"RB","robust",0.08,94,0.015,0,0.08,0.08,NA
"639","12631","Paul","Perkins","DET","RB",25,3,"RB","weighted",0.08,94,0.015,NA,0.08,0.08,NA
"640","12634","Jordan","Howard","PHI","RB",25,3,"RB","average",6,48,0.0949999999999998,NA,6,6,NA
"641","12634","Jordan","Howard","PHI","RB",25,3,"RB","robust",6,48,0.0949999999999998,0,6,6,NA
"642","12634","Jordan","Howard","PHI","RB",25,3,"RB","weighted",6,48,0.0949999999999998,Inf,6,6,NA
"643","12635","Jonathan","Williams","IND","RB",25,3,"RB","average",0,96,0,NA,0,0,NA
"644","12635","Jonathan","Williams","IND","RB",25,3,"RB","robust",0,96,0,0,0,0,NA
"645","12635","Jonathan","Williams","IND","RB",25,3,"RB","weighted",0,96,0,NA,0,0,NA
"646","12636","Wendell","Smallwood","WAS","RB",25,3,"RB","average",1.99,68,0.295,NA,1.99,1.99,NA
"647","12636","Wendell","Smallwood","WAS","RB",25,3,"RB","robust",1.99,68,0.295,0,1.99,1.99,NA
"648","12636","Wendell","Smallwood","WAS","RB",25,3,"RB","weighted",1.99,68,0.295,NA,1.99,1.99,NA
"649","12637","Peyton","Barber","TBB","RB",25,3,"RB","average",9.45,32,0.0400000000000009,NA,9.45,9.45,32
"650","12637","Peyton","Barber","TBB","RB",25,3,"RB","robust",9.45,32,0.0400000000000009,0,9.45,9.45,32
"651","12637","Peyton","Barber","TBB","RB",25,3,"RB","weighted",9.45,32,0.0400000000000009,NA,9.45,9.45,32
"652","12639","Tyler","Ervin","JAC","RB",26,3,"RB","average",0,96,0,NA,0,0,NA
"653","12639","Tyler","Ervin","JAC","RB",26,3,"RB","robust",0,96,0,0,0,0,NA
"654","12639","Tyler","Ervin","JAC","RB",26,3,"RB","weighted",0,96,0,NA,0,0,NA
"655","12646","Corey","Coleman","NYG","WR",25,3,"WR","average",0,143,0,NA,0,0,NA
"656","12646","Corey","Coleman","NYG","WR",25,3,"WR","robust",0,143,0,0,0,0,NA
"657","12646","Corey","Coleman","NYG","WR",25,3,"WR","weighted",0,146,0,NA,0,0,NA
"658","12647","Will","Fuller","HOU","WR",25,3,"WR","average",11.46,40,0.460000000000001,NA,11.46,11.46,40
"659","12647","Will","Fuller","HOU","WR",25,3,"WR","robust",11.46,40,0.460000000000001,0,11.46,11.46,40
"660","12647","Will","Fuller","HOU","WR",25,3,"WR","weighted",11.46,40,0.460000000000001,NA,11.46,11.46,40
"661","12648","Josh","Doctson","MIN","WR",27,3,"WR","average",0,143,0,NA,0,0,NA
"662","12648","Josh","Doctson","MIN","WR",27,3,"WR","robust",0,143,0,0,0,0,NA
"663","12648","Josh","Doctson","MIN","WR",27,3,"WR","weighted",0,146,0,NA,0,0,NA
"664","12650","Tyler","Boyd","CIN","WR",25,3,"WR","average",13.87,25,0.184999999999999,NA,13.87,13.87,25
"665","12650","Tyler","Boyd","CIN","WR",25,3,"WR","robust",13.87,25,0.184999999999999,0,13.87,13.87,25
"666","12650","Tyler","Boyd","CIN","WR",25,3,"WR","weighted",13.87,25,0.184999999999999,NA,13.87,13.87,25
"667","12652","Michael","Thomas","NOS","WR",26,3,"WR","average",16.71,11,0.145,NA,16.71,16.71,11
"668","12652","Michael","Thomas","NOS","WR",26,3,"WR","robust",16.71,11,0.145,0,16.71,16.71,11
"669","12652","Michael","Thomas","NOS","WR",26,3,"WR","weighted",16.71,11,0.145,NA,16.71,16.71,11
"670","12656","Rashard","Higgins","CLE","WR",25,3,"WR","average",6.29,78,0.274999999999999,NA,6.29,6.29,NA
"671","12656","Rashard","Higgins","CLE","WR",25,3,"WR","robust",6.29,78,0.274999999999999,0,6.29,6.29,NA
"672","12656","Rashard","Higgins","CLE","WR",25,3,"WR","weighted",6.29,79,0.274999999999999,NA,6.29,6.29,NA
"673","12657","Tajae","Sharpe","TEN","WR",25,3,"WR","average",3.22,102,0.3,NA,3.22,3.22,NA
"674","12657","Tajae","Sharpe","TEN","WR",25,3,"WR","robust",3.22,102,0.3,0,3.22,3.22,NA
"675","12657","Tajae","Sharpe","TEN","WR",25,3,"WR","weighted",3.22,103,0.3,Inf,3.22,3.22,NA
"676","12658","Sterling","Shepard","NYG","WR",26,3,"WR","average",14.61,20,0.215000000000002,NA,14.61,14.61,20
"677","12658","Sterling","Shepard","NYG","WR",26,3,"WR","robust",14.61,20,0.215000000000002,0,14.61,14.61,20
"678","12658","Sterling","Shepard","NYG","WR",26,3,"WR","weighted",14.61,20,0.215000000000002,Inf,14.61,14.61,20
"679","12665","Geronimo","Allison","GBP","WR",25,3,"WR","average",4.87,86,0.0949999999999998,NA,4.87,4.87,NA
"680","12665","Geronimo","Allison","GBP","WR",25,3,"WR","robust",4.87,86,0.0949999999999998,0,4.87,4.87,NA
"681","12665","Geronimo","Allison","GBP","WR",25,3,"WR","weighted",4.87,87,0.0949999999999998,NA,4.87,4.87,NA
"682","12675","Mike","Thomas","LAR","WR",25,3,"WR","average",1.31,126,0.0699999999999998,NA,1.31,1.31,NA
"683","12675","Mike","Thomas","LAR","WR",25,3,"WR","robust",1.31,126,0.0699999999999998,0,1.31,1.31,NA
"684","12675","Mike","Thomas","LAR","WR",25,3,"WR","weighted",1.31,129,0.0699999999999996,NA,1.31,1.31,NA
"685","12676","Hunter","Henry","LAC","TE",25,3,"TE","average",0,77,0,NA,0,0,NA
"686","12676","Hunter","Henry","LAC","TE",25,3,"TE","robust",0,77,0,0,0,0,NA
"687","12676","Hunter","Henry","LAC","TE",25,3,"TE","weighted",0,77,0,NA,0,0,NA
"688","12677","Austin","Hooper","ATL","TE",25,3,"TE","average",9.29,8,0.395,NA,9.29,9.29,8
"689","12677","Austin","Hooper","ATL","TE",25,3,"TE","robust",9.29,8,0.395,0,9.29,9.29,8
"690","12677","Austin","Hooper","ATL","TE",25,3,"TE","weighted",9.29,8,0.395,NA,9.29,9.29,8
"691","12678","Tyler","Higbee","LAR","TE",26,3,"TE","average",6.5,20,0.279999999999999,NA,6.5,6.5,20
"692","12678","Tyler","Higbee","LAR","TE",26,3,"TE","robust",6.5,20,0.279999999999999,0,6.5,6.5,20
"693","12678","Tyler","Higbee","LAR","TE",26,3,"TE","weighted",6.5,20,0.279999999999999,NA,6.5,6.5,20
"694","12680","Nick","Vannett","SEA","TE",26,3,"TE","average",2.75,48,0.115,NA,2.75,2.75,48
"695","12680","Nick","Vannett","SEA","TE",26,3,"TE","robust",2.75,48,0.115,0,2.75,2.75,48
"696","12680","Nick","Vannett","SEA","TE",26,3,"TE","weighted",2.75,48,0.115,NA,2.75,2.75,48
"697","12681","Jerell","Adams","HOU","TE",27,3,"TE","average",0.75,70,0.27,NA,0.75,0.75,NA
"698","12681","Jerell","Adams","HOU","TE",27,3,"TE","robust",0.75,70,0.27,0,0.75,0.75,NA
"699","12681","Jerell","Adams","HOU","TE",27,3,"TE","weighted",0.75,70,0.27,Inf,0.75,0.75,NA
"700","12773","Chris","Moore","BAL","WR",26,3,"WR","average",3.73,98,0.0799999999999996,NA,3.73,3.73,NA
"701","12773","Chris","Moore","BAL","WR",26,3,"WR","robust",3.73,98,0.0799999999999996,0,3.73,3.73,NA
"702","12773","Chris","Moore","BAL","WR",26,3,"WR","weighted",3.73,99,0.0799999999999996,NA,3.73,3.73,NA
"703","12777","Ricardo","Louis","MIA","WR",25,3,"WR","average",0,143,0,NA,0,0,NA
"704","12777","Ricardo","Louis","MIA","WR",25,3,"WR","robust",0,143,0,0,0,0,NA
"705","12777","Ricardo","Louis","MIA","WR",25,3,"WR","weighted",0,146,0,NA,0,0,NA
"706","12785","Demarcus","Robinson","KCC","WR",25,3,"WR","average",10.1,46,0.139999999999999,NA,10.1,10.1,46
"707","12785","Demarcus","Robinson","KCC","WR",25,3,"WR","robust",10.1,46,0.139999999999999,0,10.1,10.1,46
"708","12785","Demarcus","Robinson","KCC","WR",25,3,"WR","weighted",10.1,46,0.139999999999999,NA,10.1,10.1,46
"709","12792","Seth","DeValve","JAC","TE",26,3,"TE","average",0,77,0,NA,0,0,NA
"710","12792","Seth","DeValve","JAC","TE",26,3,"TE","robust",0,77,0,0,0,0,NA
"711","12792","Seth","DeValve","JAC","TE",26,3,"TE","weighted",0,77,0,NA,0,0,NA
"712","12800","Trevor","Davis","OAK","WR",26,3,"WR","average",2.83,104,0.17,NA,2.83,2.83,NA
"713","12800","Trevor","Davis","OAK","WR",26,3,"WR","robust",2.83,104,0.17,0,2.83,2.83,NA
"714","12800","Trevor","Davis","OAK","WR",26,3,"WR","weighted",2.83,105,0.17,NA,2.83,2.83,NA
"715","12801","Tyreek","Hill","KCC","WR",25,3,"WR","average",0,143,0,NA,0,0,NA
"716","12801","Tyreek","Hill","KCC","WR",25,3,"WR","robust",0,143,0,0,0,0,NA
"717","12801","Tyreek","Hill","KCC","WR",25,3,"WR","weighted",0,146,0,NA,0,0,NA
"718","12806","Andy","Janovich","DEN","RB",26,3,"RB","average",0,96,0,NA,0,0,NA
"719","12806","Andy","Janovich","DEN","RB",26,3,"RB","robust",0,96,0,0,0,0,NA
"720","12806","Andy","Janovich","DEN","RB",26,3,"RB","weighted",0,96,0,NA,0,0,NA
"721","12814","Jakeem","Grant","MIA","WR",27,3,"WR","average",6.34,77,0.160000000000001,NA,6.34,6.34,NA
"722","12814","Jakeem","Grant","MIA","WR",27,3,"WR","robust",6.34,77,0.160000000000001,0,6.34,6.34,NA
"723","12814","Jakeem","Grant","MIA","WR",27,3,"WR","weighted",6.34,78,0.160000000000001,NA,6.34,6.34,NA
"724","12815","Nate","Sudfeld","PHI","QB",26,3,"QB","average",0,31,0,NA,0,0,NA
"725","12815","Nate","Sudfeld","PHI","QB",26,3,"QB","robust",0,31,0,0,0,0,NA
"726","12815","Nate","Sudfeld","PHI","QB",26,3,"QB","weighted",0,31,0,NA,0,0,NA
"727","12816","David","Morgan","MIN","TE",26,3,"TE","average",0,77,0,NA,0,0,NA
"728","12816","David","Morgan","MIN","TE",26,3,"TE","robust",0,77,0,0,0,0,NA
"729","12816","David","Morgan","MIN","TE",26,3,"TE","weighted",0,77,0,NA,0,0,NA
"730","12822","Dan","Vitale","GBP","RB",26,3,"RB","average",0,96,0,NA,0,0,NA
"731","12822","Dan","Vitale","GBP","RB",26,3,"RB","robust",0,96,0,0,0,0,NA
"732","12822","Dan","Vitale","GBP","RB",26,3,"RB","weighted",0,96,0,NA,0,0,NA
"733","12823","Derek","Watt","LAC","RB",27,3,"RB","average",0,96,0,NA,0,0,NA
"734","12823","Derek","Watt","LAC","RB",27,3,"RB","robust",0,96,0,0,0,0,NA
"735","12823","Derek","Watt","LAC","RB",27,3,"RB","weighted",0,96,0,NA,0,0,NA
"736","12824","Cody","Core","NYG","WR",25,3,"WR","average",0.41,142,0.41,NA,0.41,0.41,NA
"737","12824","Cody","Core","NYG","WR",25,3,"WR","robust",0.41,142,0.41,0,0.41,0.41,NA
